Text,Label
帮 我 来 一 首 兰陵王,17
打电话 给 胖头,5
秦皇岛 今天 有 什么 新闻,8
哦 听 新闻,8
酸菜鱼 的 做法 妈,23
本 周 还有 什么 待办 事项,11
魔幻 电影,10
背 唐诗 李白 侠客行,17
BTV 北京 频道 打 狗 棍,21
怎么 治疗 牛皮癣,2
我 想 看 足球 中超 第 25 轮 的 比赛 时间,16
帮 我 调转 到 风云 音乐频道,22
我 要 查 股票,1
去 金湖县 城,15
如何 炒花生,23
静脉曲张 怎么 治疗 哦,2
访问 京东 商城 的 网页,12
查 一下 济南 到 潍坊 昌乐 的 火车,18
帮 我 找 一 找 龙门 飞甲,10
8 : 10 提醒 我 吃药,11
田螺 怎么 炒 啊,23
打开 新浪网 我 肏,12
明天 叫 我 8 : 10 起床,11
查询 海螺 水泥 的 股票,1
北疆 战士,10
最近 新 上映 的 电视剧,10
好 无聊 哇 有 什么 好看 的 电影,10
咱们 结婚 吧 什么 时候 播出,21
请 帮 我 调频 89.7 上虞 人民 广播电台,3
我 回去 看 昨天晚上 播出 的 爸爸 去 哪儿 31 频道,21
打开 科大讯飞 网站,12
给 人名 发短信,14
CCTV 法语 频道,22
肠胃炎 怎么 治,2
咳嗽,2
我 想 知道 科大讯飞 的 市值,1
北京 到 镇江 的 火车,18
芒果 西米露 怎么 做 啊,23
中央台 五套,22
今晚 有 什么 节目 啊,21
朗读 一 首 李白 的 诗 呗,17
干 豆角 怎么 烧,23
你 去 玩 手机 了 吧 用 英语 怎么 说,4
煲 鸡汤,23
我 想 看 珍珠港,10
看 一下 今天 早上 新闻,8
从 观音桥 到 重庆市 图书馆 怎么 走,15
发短信 给 姐姐 说 晚上 一起 吃 面条,14
长风 吹 月 渡海 来 下 一 句 是 什么,17
那 做 红烧鱼 需要 哪些 材料 啊,23
如何 治疗 脚气,2
我 要 回复 这 条 邮件,20
多 想 听 新闻 哦,8
中超 比赛 时间 我,16
给 张张 打电话,5
胆结石 怎样 治疗,2
李白 的 诗词,17
星光 做 西红柿 炒鸡蛋 呢,23
尽在不言中 下 一 句 是 什么,17
CCTV 8 高清 电视剧,22
一起 听听 新疆人民广播电台,3
查 体彩 开奖 结果,9
发条 短信 给 张 亚东,14
科大讯飞 的 股价 如何,1
搜索 烤饼 的 做法,23
说 到 上海 了 提醒 我 一下,11
收听 中国 人民 广播电台 广播,3
我 要 看 唐家 三少 写 的 玄幻 小说 绝世 唐门,7
今天 杭州 有 什么 新闻,8
讯 飞 语音 我 想 知道 山东省 东营市 今天 的 新闻,8
东方 台,22
手 抓 饼 的 做法,23
牛肉面 哦,23
换 到 米老鼠,10
我 想 看 张艺谋 导演 的 电影,10
怎么弄 红烧肉 哦,23
今天 什么 好看 电影,21
打电话 电话号码,5
给 我 看看 什么 时候 有 播 盛夏 晚 晴天,21
麻烦 您 可不可以 帮 我 调频 97 广西 经济 广播电台,3
伊利 股份,1
央视 1 高清,22
海棉 宝宝,10
新建 联系人 李四 号码 是 一二三四五 六 七八,0
做 蛋炒饭 需要 什么 材料,23
帮 我 搜 一下 中超 3 月份 的 对阵 情况,16
看 乡村 爱情,10
搜索 湖南卫视 直播,21
土豆 烧肉,23
中央 六 台 的 节目单,21
送 黄 炒鸡蛋 怎么 做,23
如何 煮 牛肉 饭,23
糖醋 鲤鱼 怎么 做 啊 你 只 负责 吃 c 则 c,23
李白 的 将进酒,17
到 无锡 到 北京 的 火车 有 几 趟 了,18
查询 一汽 轿车 股票,1
搜索 25 选 5 的 获奖 号码,9
麻烦 您 可不可以 帮 我 调频 98.5 扬州 人民 广播电台 新闻台,3
2 平方,13
帮 我 查 一下 红烧肉 的 做法,23
给 潘 开国 发短信,14
电视台 在播 什么 节目,21
发短信 给 张 三 我 明天 去 北京,14
我 要 看 末世 进化 小说,7
发 信息 给 人名 老婆,14
现在 有 什么 好 的 电影 呢,21
给 人名 发短信,14
帮 我 搜 一下 科大讯飞 在 哪,15
给 人名 发短信,14
帮 我 查 一下 今天 开奖 的 15 选 5,9
帮 我 调频 94.8 兰溪 人民 广播电台 可以 不,3
苹果 翻译成 英语,4
123 和 34 的 和 等于 多少,13
怎样 炒 肉,23
打开 三 g 门户网站,12
把 在 1607 的 会议 修改 到 1608,11
哦 我 想 看 中央 一 台,22
现在 电视台 在 播 什么,21
刘林 面 怎么 做 啊,23
多少 月 之后 就是 过年 了,19
炒 豆腐,23
哪个 台 在 放 甄 嬛,21
爱笑 会议室 什么 时候 播放,21
刑侦 电视剧,10
查下 最近 1 周有 转播 X 女特工,21
今天 重大新闻,8
来个 字谜 吗,6
关注 一下 今天 的 欧洲杯 新闻,8
54 的 立方 再 加上 35,13
洛阳 至 西安 的 火车,18
CCTV 四套,22
讲 个 谜语 猜 一下,6
呼叫 浦蒲,5
不是 花中 偏爱 菊 的 下 一 句 是 什么,17
打开 索尼 官方网站,12
从 科大讯飞 到 天鹅湖 怎么 走 能 不 走 高速,15
排骨 堡 汤 的 做法,23
怎么 做 鱼 呢,23
我们 做爱 吧 用 英文 怎么 说,4
大 排骨 汤 的 做法,23
大乐透 中奖号码 为,9
查 个 字谜,6
你 酸辣 土豆丝 怎么 做,23
上海 到 北京 怎么 走,15
我 说 白鱼 怎么 做,23
找 一下 非诚 勿扰 娱乐节目,10
打开 三星 首页,12
听 新闻 姨,8
好看 足球比赛,10
找 湖南卫视,22
翻译 牛,4
湖南卫视 放 什么 节目,21
帮 我 调 明天 早上 8 : 10 的 闹钟,11
给 我 讲 一个 谜语 吧,6
拨打 幺 三七 零 九五 二零 八五八,5
罐 焖牛肉 怎么 做,23
网上 最 火 的 小说 有 哪些,7
青鱼 的 做法,23
背 将进酒,17
给 我 写 一个 新邮件,20
腿 英文 怎么 说,4
看看 郑晓龙 导演 的 甄 嬛 传,10
搜索 最新 新闻,8
冰糖葫芦 怎么 做 你 女子,23
最近 好看 的 小说,7
高尔夫 网球,22
我 要 和 妹妹 睡觉 英语 怎么 说,4
打开 四三 九九 小游戏 网站,12
呼叫 二 小姐,5
讲 一个 谜语 啊 你 哦,6
我 想 看 爱情 闯进 门,10
说 个 谜语 给 我 猜猜,6
查 一下 那个 南京 到 昆明 的 火车,18
帮 我 搜索 一下 有 什么 家常菜,23
糖醋 鲤鱼 怎么 做 而,23
做 糖醋排骨 需要 哪些 材料 呀,23
我 昨天晚上 的 今日 关注,21
我 要 看 云南 二 台,22
北京西站 在 哪,15
人名,0
辽宁大连 在 哪里,15
仓央嘉措 的 诗词,17
你 去 哪 用 英文 怎么 说,4
查查 最近 一 周 CCTV 4 美洲 有 放 我 爱 记 歌词 么,21
臭豆腐 怎么 做 啊,23
设置 闹钟,11
哪个 电视台 在 演 叶问,21
人名 英语 怎么 说,4
科大讯飞 的 股票 是 多少 a,1
打电话 给 王宇婕,5
帮 我 打电话 给 港 铁轮,5
打电话 给 奥巴马,5
打电话 给 电话号码,5
来首 唐诗 小池,17
说 一 首 唐诗 吧,17
久久 鸭 怎么 做,23
山东 台 高清,22
回看 安徽 卫视 烽火 佳人,21
今天 有些 什么 电影,21
麻辣烫 做法,23
央视 9,22
取消 明天 的 闹钟,11
发短信 给 人名 的,14
我 要 看 灵异 推理小说,7
给 我 讲 个 笑话 吧 鱼香肉丝 怎么 做,23
文娱 播报,10
钓鱼岛 新闻,8
五 用 英语 怎么 说,4
风魔 炒 鱼香肉丝,23
明天 早晨 8 : 10 的 闹钟,11
死亡 复生,10
转发 这 条 mail,20
打电话 给 幺 三 二三 五六 二零二 五五,5
央视 三 台 现在 播放 什么 节目,21
鸽子 怎么 做 最 好吃,23
湖里 公园 在 哪里,15
幺 三 八五 幺 二九二 四 幺 四,5
咳嗽 怎么办,2
你 叫 什么 名字 翻译 一下,4
香港 杜琪峰 导演 的 喜剧 孤男寡女,10
五八 零零 二二 的 市盈率 是 多少,1
朗读 游子吟,17
中海油 服 股票,1
呼叫 人名,5
把 张玉娟 的 手机号码 发送给 吴伟,0
新建 联系人 孙晓飞 幺 三八 三八 四四 三八 九五,0
把 小 新 的 号码 发给 人名,0
四川 美食,23
出 一个 谜语 给 我 猜猜 吧,6
拨打 幺 三九 七七 零九 八七 七六,5
江苏 路 红薯 粉 怎么 做 好吃,23
我 想 看 一下 凤凰网,12
念 个 唐诗 给 我 听,17
红烧 排骨 怎么 做 的 吗,23
怎么 做 煎饼,23
爱 在 何方 第 三 期,10
查 一下 南昌 到 南京 的 火车,18
调频 fm 九十六 点 三,3
帮 我 找到 去 安徽 黄山 的 路,15
热血 动漫,10
你 曾 爱 过 我 吗 用 英语 怎么 说,4
肉肉 怎么 腌制,23
哪个 频道 演 爸爸 去 哪儿,21
你 给 我 说 几 个 谜语,6
发送 短信 给 东莞 李 月华 就 说 今天 赶紧 回来,14
查询 泉州 到 上海 的 动 车票,18
现在 有 什么 好 的 电视剧,21
江苏 影视,22
查询 距离 12 点 25 分 还有 多少 分钟,19
打 个 谜语 吧,6
查询 三一 重工 股票,1
蚝油 生菜 的 做法,23
搜 一下 今天 中午 开始 放 郭 的 秀,21
本省 农村 广播,3
蓝精灵 电影,10
大闸蟹 的 做法,23
蒸 鸡蛋糕,23
那来 个 灯谜 吧,6
白 面粉 可以 怎样 做 饼,23
看看 大乐透 的 得奖 号码,9
中超 比赛结果 今天 呢,16
可以 找 一下 浪漫 满屋 的 小说,7
看看 有 什么 好 新闻,8
南京 火车站 到 南京农业大学,15
打开 腾讯 拍拍网,12
能 帮 我 收听 淄博 音乐 广播,3
春熙路 怎么 走,15
请 帮 我 放 一下 剩 女保镖,10
武汉 卓尔 的 赛程,16
帮 我 搜 下 什么 时间 有 演 星跳水立方,21
冷面 的 做法,23
再来一个 脑筋 急转弯,6
豆腐花 的 做法,23
那 你 帮 我 打开 百度,12
红枣 鸡汤 怎么 煲,23
青瓷 电视剧,10
鱼香肉丝 怎么 做 不,23
打电话 给 丹丹 移动,5
狸猫换 太子,10
小老虎 用 英语 怎么 讲,4
最新 的 新闻 播报 一下,8
爱情 公约,10
读 心 专家,10
发 信息 给 陈 明哲,14
搜索 古诗 绝句,17
宏大 俱乐部 赛程,16
央 3,22
得 了 艾滋病 怎么办,2
明天 安徽 卫视 演 什么,21
查询 一下 南方 航空 的 股票,1
心术 电影,10
帮 我 查找 一下 今天 晚上 有 什么 电视节目,21
我 要 看 免费 的 小说,7
宫崎骏 动画电影,10
中国 合伙人,10
虾 的 英文 怎么 说,4
查找 科大讯飞 股票 的 股价,1
太阳 第 九 集,10
查下 银星 能源 股票,1
你 知不知道 三十四 加 六十五 等于 多少,13
时间 的 英文 怎么 讲,4
我 想 看 电影 台北 飘雪,10
哦 钢结构 的 电话 是 多少,0
我 想 看 电影 超人,10
导航 去 科大讯飞,15
语音 火锅 怎么 做 啊 啊,23
百大,1
发短信 给 王勋 连 说 我 很 好,14
给 人名 发短信,14
红 豆沙 怎么 做,23
呼叫 人名,5
打 人名 电话,5
中超 A 组 比赛结果 分别 是 多少,16
很 高兴 见到 你 英文 怎么 讲,4
啊 社会 新闻,8
请 搜 电影 画皮,10
替 我 查看 新邮件,20
红烧肉 怎么 煮 啊,23
查询 东吴 证券 的 股票,1
帮 我 查 一下 上 一期 的 大乐透,9
给 我 看 新邮件,20
查 一下 到 长途汽车站 去 的 最 省钱 的 线路,15
贵州 卫视 今晚 看 什么 电视剧,21
帮 我 出 一个 灯谜,6
全部 应答,20
北京 到 上海 的 火车票,18
读 句 诗 来 听听,17
科大讯飞 在 哪里 呀,15
我们 现在 在 什么 地方,15
我 想 看看 股票 零零 二 幺 幺 八紫鑫 药业 股 吧,1
北京国安 5 月 23 号 比赛 和 谁 踢,16
厦门 到 赣州 的 火车票,18
智能手机 英语 怎么 说,4
发 信息 给 人名,14
周慧 的 电话,0
玉照 公园 怎么 走,15
CCTV 5 节目表,21
读 一 首 唐诗,17
做 红烧肉 怎么 做,23
搜索 体彩 的 公示 号码,9
鱼肉 怎么 做,23
我 想 看 高尔夫 网球 频道,22
设置 定时 关机,11
尿道炎 怎么办,2
周六 晚上 重庆 卫视 有 转播 神探 人名 吗,21
石螺 怎么 煮,23
搜索 蜀道难,17
我 要 看 饶雪漫 的 小说 左耳,7
永辉 超市 股份 的 价格,1
古惑仔,10
是否 还有 其他 关于 钓鱼岛 的 新闻,8
导航 到 山东省 菏泽市 王浩屯 镇,15
基尾 虾 怎么 做,23
发送 短信 给 老婆 我 在 三 号 楼 三 零 幺 刚才 那个 教室 关门 了,14
我 想 看 斯皮尔伯格 导演 的 电影,10
帮 我 找 首 诗,17
国防 军事 频道 2 天后 播 捍卫者,21
但是 我 想 上 腾讯网,12
幺 八九 幺 八九 二 二五 五五,5
说 个 李白 的 诗 来 听听,17
文艺片,10
明天 去 蚌埠 的 车票,18
哦 安徽 卫视 今晚 放 什么 节目,21
幺 三五 八四 四七 零 五零 二,5
莲藕 牛柳 的 做法,23
我 要 看 现代 重生 小说,7
进入 中国移动 官方网站,12
贵溪 至 泉州 的 火车票,18
最近 有 什么 热门 新闻 了,8
肺结核 要 注意 些 啥,2
杭州 南站 到 龙游 的 火车 有 哪 几 班,18
杜甫 兵车行,17
给 高兴 打电话,5
妈妈 的 花样年华,10
安哥拉 的 英文 是 什么,4
鼻息肉,2
我 想 看 变形金刚 三,10
电影频道 今天 放 什么,21
学而不厌 下 一 句 是 什么,17
有没有 小说 《 武动 乾坤 》,7
鱼香肉丝 的 做法 啊,23
我 想要 转发 这封 邮件,20
沙眼,2
帮 我 查 一下 赣州 到 杭州 的 火车票,18
现在 星期 几,19
查寻 上海 能源 的 股票,1
怎么样 做 红烧肉,23
草虾 尾 怎样 做,23
调幅 am 六百 二十八,3
钓鱼岛 事件,8
少儿 节目 中央 少儿 节目,21
念 首 诗 听 一下,17
米粉肉 怎么 做,23
求 米线 怎么 做,23
我 想要 转发 这 条 邮件,20
易车网 看看,12
找 一下 詹姆斯 卡梅隆 拍 的 电影,10
切换 到 CCTV,22
腊鱼,23
杭州 到 上海,15
美国 电影 敢死队 二,10
南钢 股票 今日 开盘,1
打开 腾讯 头条新闻,8
现在 的 日期,19
下午 的 日程 是 什么,11
明天 是 农历 几 号,19
视频 武间 道,10
鱼香肉丝 肉 怎么 做,23
平安保险 的 股票价格,1
我 正在 睡觉 用 英语 怎么 说,4
爆笑 谜语,6
天机 富春山 居图,10
来 一 首 白居易 的 诗,17
中央 六台 有 什么 节目,21
女性 时尚,22
蒸鱼,23
我 想 看 变形金刚 哦,10
导航 到 奉贤,15
去 你 的 用 英文 怎么 说,4
给 蛋炒饭 怎么 做,23
打电话 给 王安娜,5
上 山居 网,12
今天 的 新闻 欲,8
吉林 电视台,22
查询 洛阳 钼业 的 股票,1
给 人名 发短信,14
帮 我 查 一下 广州 到 深圳 的 火车,18
昨天晚上 湖南卫视 演 什么,21
安阳 到 郑州 的 火车,18
播放 非诚 勿扰,10
我 要 看 游戏 异界 小说,7
CCTV 6 电影 高清,22
来 一下 最新 的 新闻,8
得 了 关节炎 怎么办,2
青椒 肉丝 怎么 做 怎么 炒,23
合肥 百货大楼 在 哪里,15
抽身 游戏,10
啊 青椒 炒蛋,23
给 丹丹 发 信息 我 一会儿 就 回来 别 等 我 了,14
查 一下 明天 下午 南通 到 南京 的 火车票,18
萝卜 炖排骨 汤 怎么 做,23
翻译 秋天,4
打 给 孩子 的 爸,5
我 要 猜字谜 不笨 有 答案,6
从 南京 到 亳州 怎么 走,15
发短信 给 人名 快点 给 我 送 早饭 开门 我 饿死 了,14
查询 下 北京 首创 的 股票,1
查寻 三星 股价,1
辣 酸菜鱼 怎么 做 了,23
帮 我 搜索 一下 红烧 排骨,23
我 想 了解 地产 板块 股票 现在 怎么样,1
来 一 首 琵琶行,17
今天 我 要 去 逛街 用 英语 说,4
情景剧 电视剧,10
远教 四 台,22
打开 网页 小米 论坛,12
有没有 徐州 到 洛阳 的 火车票,18
翻译 芬兰,4
用电 压力锅 怎么 蒸 米粉肉,23
动漫 频道 三 天 之后 有 开始 播 吸血鬼 日记 第 四 季 呢,21
帮 我 看 一下 最近 哪些 电影 是 新 上映 的,10
烧 排骨汤 需要 什么 调料,23
从 新加坡 花园 怎么 去 宁溪 路,15
来 一个 灯谜 你,6
我 要 看 魔法 神话 小说,7
给 张大 萍 发短信,14
拔丝 芋头 怎么 做,23
移动 公司 在 哪里 呀,15
三安 光电 股票 号,1
发短信 给 刘 文说 明天 下午 五 点 有 聚会,14
搜索 最新 新闻,8
江涵 秋影 雁 初飞 的 下 一 句 是 什么,17
江苏 党校 二 套,22
把 人名 的 号码 发给 人名,0
美国 恐怖电影,10
猜 脑筋 急转弯 二,6
想 做 蛋糕,23
从 广州 到 南昌 的 火车票 时刻表,18
你 会 不会 做 蛋糕 只能 回答 哦,23
小破孩 动画片,10
打电话 给 人名,5
花格 等 蛋 的 做法,23
给 孟南 发短信,14
明天 上午 9 点 距离 现在 还有 多久,19
帮 我 发条 短信 吧,14
广州 恒大 的 赛程,16
天津 电视台 的 国际 频道 拜托 了 哈,22
把 人名 的 电话 发给 人名,0
山东 高清,22
带我去 新 都 会,15
红烧 带鱼 怎么 做 你,23
中国 新华网 打开,12
蒜 茄子 怎么 做,23
那 就 来 一 首 李白 的 诗词 吗,17
桔子 英文 怎么 说,4
我 也 听 新闻,8
看一看 大乐透 的 信息,9
干锅 排骨 虾 怎么 做,23
新建 联系人 姓名 人名 号码 一二三四五 六 七八,0
帮 我 看 一下 到 科大讯飞 最快 的 是 哪 条 路线,15
45 的 倒数 多少 啊,13
我 要 看 CCTV 一,22
关于 钓鱼岛 的 新闻 进展,8
零七 播报 新闻,8
凉拌菜,23
新建 联系人 振华 奎 号码 是 幺 三五 零 八九 四九 三 幺 二,0
13 年 孙红雷 演 的 片子,10
大肠癌,2
北京 青年 频道 谁 在 说,21
来 一 句 唐诗 呗,17
豆沙包,23
一站 到底 是 哪个 电视台 播放 的,21
广州 恒大 亚冠 联赛 比赛 时间,16
添加 一 条 通讯录 姓名 葛勇 手机 号码 电话号码,0
答复 我 要 听 新闻,8
查寻 标兵 的 号码,0
昌鱼 的 做法,23
米粉 怎么 炒,23
54 乘上 45,13
回锅肉 做法,23
最近 有 什么 好 电影 吗,10
帮 我 切换 到 湖南卫视,22
9 的 2 次 方根 的 3 次方,13
查询 沿途 的 KTV,15
想 唱 就 唱,10
2013 年 的 警匪 电视剧,10
中国银行 是 跌 了 还是 涨 了,1
拨打 人名 电话,5
给 人名 发短信 今晚 一起 吃饭,14
安徽 综艺,22
福尔摩斯,10
小 c 帮 我 搜 一下 断剑 视频,10
鱼 怎么 做 莱,23
爱 在 旅途,10
我 不吃 英文 怎么 讲,4
45 与 53 的 差 是 多少,13
包皮 过长 怎么办 啊 你,2
湖南卫视 娱乐节目,21
给 栾 佳佳 发短信 说 回到 济南 了,14
我 想 全部 回复,20
6 的 平方,13
当 婆婆 遇上 妈,10
搜 王菲 演唱会,10
搜索 蒙牛 的 股市行情,1
打电话 给 美华,5
故宫 鱼 怎么 做,23
嗯 咯 鸡爪 怎么 做 的,23
打开 浦口 新闻 综合 频道,22
恒大 山东鲁能 比分 是 多少,16
李瑞英 主持 的 最新 的 新闻节目,10
我 是 说 我 要 看 一起 又 看 流星雨,10
女子 特警队 之 火凤凰,10
给 我 接听电话,5
苏宁 易购,12
给 刘西 发短信,14
3 次 根号 19,13
暴发性 紫癜,2
温州 到 瑞昌 的 火车,18
发短信 给 人名 晚上 回家 吃饭,14
搜索 下 绿巨人,10
不 辣 猜谜语,6
今天 农历 是 多少,19
任意 购买 三 张 大乐透,9
最近 有 什么 好看 的 电视 连续剧 武打 的,10
唐诗 哦,17
大家 今天 心情 如何 用 英语 怎么 说,4
狐臭 怎么 治,2
天王 盖地 虎 的 下 一 句 是 什么,17
元宵节 还有 几 个 星期,19
13 年 的 电影,10
电视台 列表,22
保利 地产 的 股票,1
赛罗 奥特曼,10
从 济源市 到 河南省 电信 分公司 怎么 走,15
得 了 皮肤病 怎么办,2
查 一下 兰州 到 成都 的 火车票,18
如何 治疗 感冒,2
蛋糕 可以 做 蛋糕 吗,23
央视 综合 频道 昨晚 的 节目单,21
帮 我 调频 92.4 中国国际广播电台 行不行,3
烤鸭 啊,23
找 找 三毛 的 爱情小说,7
明天 广州 到 长葛 的 火车,18
给 我 搜索 脑筋 急转弯,6
提醒 我 明天 约 了,11
我 想 看 大 武当 电影,10
肠 易激 综合征,2
陈醋 排骨 的 做法,23
请问 意大利 面 怎么 做,23
代码 000800 的 股票 涨幅 是 多少,1
把 人名 的 号码 发给 人名,0
那 烤箱 做 面包 怎么 做,23
查寻 轻舞风 股票,1
后天 上海 到 烟台 的 火车,18
查下 安徽 电视台 今天 节目单,21
金瓶梅,10
中国 共产主义 的 英文 怎么 说,4
酱油 鸡,23
给 我 打个 谜语 啊,6
怎么 做 卤 猪脚,23
搞笑 的 鬼片,10
播 新闻 湖南 新闻,8
河南 卫视 节目单,21
糖醋排骨 怎么 做 好 了 额 你,23
九阴真经,12
康熙 大帝,10
新建 联系人 电话号码,0
中超 赛事 预告 你,16
骨折 了 怎么办,2
沿途 有没有 加油站,15
看 一下 今天 有 什么 新闻,8
现在 最 好看 的 电影,21
披萨 的 做法,23
我 想 看 一下 科大讯飞 的 股票,1
赵柏 田鸡 怎么 做 啊,23
苦瓜 要 怎么 做 比较 好吃,23
搜索 电影 晚秋,10
搜索 最近 的 科幻电影,10
搜 幕府 风云,10
哪里 香 我 来 一 首 李白 的 诗,17
查询 中超 赛事,16
麻烦 您 能否 帮 我 调频 97.1 汉中 音乐 广播电台,3
打开 珠江 台,22
发烧,2
一千五 英语 怎么 说,4
痛经,2
