Text,Label
please book me an uber ride to the stadium,23
can you tell me what i have spent on food recently,114
what timezone would missouri be in,26
how much vacation time have i earned,39
what place do you call home,64
when will the restaurant be busiest,77
where in syracuse can i book a car,21
stop this song and go to the next one,113
what name do you want me to call you,71
check on my health care plan,48
whats 5 feet in inches,44
call the bank and tell them i will be in france on the 16th until the 26th,117
tell me if the following thing can hurt my credit score,32
do i still have the reservation on march 21 at 8pm,83
what does subway use to make a cold cut combo,76
add god's plan by drake to my playlist,55
how do i know when to pay my gas bill,65
do i have enough gas to take me home,42
do i need an international visa to go to england,73
tell me how much my state taxes amount to,16
can you help me hunt for my missing cellphone,4
i need to know how you are doing today,1
where did you live before you moved here,64
can you increase the speaker volume please,66
please check my tires and let me know if i have sufficient air in them,79
i need new language,68
take off fries from the shopping list,85
provide me assistance on where to go to get my w2 for tax reasons,98
how many more pto days are there for me,39
how do i order some more checks for my usaa account,15
roll dice please,20
tell me how to check my rewards for my american express card,93
go past this song,113
volume should be set at 4,66
do i need a visa to travel to indonesia,73
text bill and tell him i'll be 30 minutes late,107
how much of a credit limit does visa allow,115
say what the meaning of life is,25
put a stop on my deposit account,116
can you let me know my latest transactions,100
tell me what you do for fun,74
go ahead and give me the tire pressure of my vehicle,79
what is my card's apr,34
where were you programmed,5
when should i change my oil,36
do you know who you report to,97
put in a request for cashing in credit points,111
"can you translate this name into spanish for me, please",112
can you order an iphone7 for me with two-day free delivery,7
how much longer till the next day off,59
reserve a table for 2 at olive garden under the name jim at 6:00pm,84
remind me tommorow at 3pm i have a doctors appointment,70
can you confirm the date my last paycheck was received,75
what's your hobbies,74
i am ready now to cash in on the many credit card points i have saved up,111
i need to set the timer for two minutes,2
i'd love to order some more checks for my checking account,15
can you check what is on my calendar for tuesday,24
what do you need to make dandelion wine properly,76
tell me what subjects you like,31
i'd like to know what to call you,71
please put a stop on my back account,116
add the next song to my playlist - broken by evanescence,55
what organization created you,5
can you tell me tomorrow's date,43
what timezone do they use in arizona,26
what is my credit limit,115
what can i use you to help me with,31
how much money do i need to spend on bill payments,110
please change credit,10
show me recent transactions,100
can you calculate 18 divided by 45,50
do i need a states visa to get to cuba,73
i need more checks because i am out,15
how much have i spent lately on eating out,114
"if i redeem my credit card points, can i get a kroeger gift card",111
would it be a problem to sub chips instead of fries,49
i need to know how much i make at my job,92
it seems my luggage was lost,0
move $40 from account b to account a,9
flip a coin for me i call tails,35
can you turn on the tv,72
change the language you're using to american english,68
has my vacation time at work been allowed,3
what do the ratings say about korean bbq,86
substitute for milk in pancakes,49
how should i say hello in french,112
i need you to increase your speaker volume,66
can you speak to me in french,68
"ai, call me deb",89
what was the date when my car was in the shop,99
talk to me by calling me this name from now on,89
what steps do i need to take to obtain my w2 for taxes,98
thanks bye bye!,119
no that's wrong,41
are you involved in hobbies,74
does ireland have any travel alerts i should be aware of,11
i need you to turn the tv on now,72
i want to know how many vacation days i have,39
i need help cause my check engine light came on,67
what day do i need to pay my internet and phone bill by,65
give me a fun fact about koala,30
destroy process,46
can you tell me the next holiday,59
how much money do i make at my job,92
what would four inches be in centimeters,44
are they any updates on my order,13
what time is my meeting with fred scheduled for,63
how do i get to the court house on foot,28
i would like to know the bill's minimum payment,106
you sound like a bot,37
closest auto parts store to find replace for dead car battery,102
is there a reason you put a hold on my chase account,27
whats the predicted weather suppose to be like,47
why can't i access my bank account,27
how can i change your response language,68
what do i have planned for tomorrow,24
how little can i pay towards my car insurance,106
who is the person responsible for creating you,5
how much money did i spend on tent equipment four hours ago,114
how do you order new checks,15
tell me a joke about animals,88
what are the reviews like for khin khao,86
please help me report my lost card,95
has my credit card application been approved,61
how to cancel,46
i need to put my appointment for tomorrow on my calendar,104
please get milk removed from my shopping list and add bread,85
can i please know the credit limit for my citibank card,115
can you help locate my phone,4
what are the ways i can transfer my 401k,109
i intend to learn how to change oil in my car,33
is there a charge to use my card in croatia,58
how long has it been since my car was looked at,99
my card fell out of my wallet and i ran over it so it does not work,18
aaa insurance start new plan,62
i need to know my credit card's rewards balance,93
bye bye then,119
ai toss the dice,20
tell me some good mexican restaurants in dallas,22
need some good dinner ideas,90
how long have you been functional,12
ahoy hoy,1
please place a pto request for february 18th to the february 25th,45
the chip on my card is damaged and i need a new one,18
how many calories in scoop of chocolate ice cream,8
who were you invented by,5
find the nutrition info for cucumbers for me,81
what is the time in the utc timezone,94
i just changed jobs and need help with my 401k rollover,109
when is my car insurance bill due,65
my luggage has been misplaced,0
what's the meaning of affiliate,6
i gotta know how many points i have gotten with my debit card,93
what is my routing number to my checking account at bb&t bankj,52
check to see when my car was last in the shop,99
find me the exchange rate between usd and cad,87
i need assistance with my current location,14
i want to report a broken card,18
what is the minimum payment i can make on my electric bill,106
what is left to do today,53
"in brooklyn, i need a hotel room for 4 from 3/15 until 3/20",118
go ahead and cancel the reservation i made for 6:00 pm at parc,101
what is my state bank of india card credit limit,115
search for any travel alerts for canada,11
add schedule appraiser to my to do list,17
how many tablespoons is 5 teaspoons,44
how healthy are lunchables,81
what is three quarters of one sixth,50
help me flip a coin,35
will you find me a place to stay in casper from march 5th to march 11th,118
when did you come to exist,12
have they looked over my app for the new credit card yet,61
ai find my phone,4
why is my bank account frozen,27
tell me the meeting schdule please,63
i think it could be both,57
can you tell me who made you,5
what location did you live at before,64
when do i get my next pay check,75
please add lunch and catch up with lisa on friday to my calendar,104
reserve a table for 5 at lawry's under the name steve at 8:00pm,84
you need to shut it,46
would you give jenny a call,91
is there a reason that my bank account has a freeze on it,27
would you translate a phrase into mandarin for me,112
i need a rental car for sfo from friday to saturday,21
what is the la's time zone,26
please tell me how to go about reporting a lost card,95
what country and city am i in,14
i need to find new insurance,62
what do i owe on telephone and cable bill,110
set a reminder for monday pay taxes,70
i need to get on a new united healthcare insurance plan,62
please read my todo list,53
"never mind, cancel that",46
how many teaspoons will make one tablespoon,44
how do i change my oil,33
what is the meaning of my life,25
schedule an appointment for a tire check for me,67
what do i need to make authentic kimchi,76
could you reserve me a hotel room in philadelphia near chinatown from 3/19 through 3/22,118
stop talking,46
whats in my gas tank,42
how long before my lawn guy bill's due,65
please set a reminder for me to put the clothes in the dryer,70
so are you a bot,37
what was my last transaction,100
what's the number of calories in a coke,8
do you have any pets,82
how is it possible that my account has been frozen,27
is it possible to pay my bill,51
whats the status of my south west flight,80
order a case of coke from amazon,7
i need to know the weather,47
how is the weather,47
what do you prefer to be called,71
do you remember where i left my cellphone,4
how long will i have to wait if i want to eat at panera,77
tell me about your hobbies,74
can you put oranges on my shopping list,85
please put this song on my moody monday playlist,55
i need to know how low are my tires on air,79
who is your boss by the way,97
when do i have to pay my internet bill by,65
what is the total number of calories in this pizza,8
how can i locate my credit score,54
tell me how i can reset to factory settings,19
add to friday's calendar a doctor's appointment,104
what is the apr to my credit card,34
will it be possible to order for more checkbooks for my chase bank account,15
can you get rid of my trip to the zoo from my calendar on march 1st,104
how high is the apr on my credit card,34
how can i go about finding my current location,14
"i need to book a hotel in ny, queens arrive on 8th and leave on the 13th",118
where do i find the routing number for nfcu,52
i need a 7 minute timer,2
"can you tell me the nearest wells fargo bank location to port authority, new york",28
can you redial the last number dialed,91
hey hey!,1
how long do i put sugar cookies in for,105
i'd like to see if there's a travel alert for the country,11
can you tell me if germany issued any travel warnings,11
"in x, help me book a car",21
what can you be asked about,31
i need your assistance on rolling over my 401k,109
how much have i spent on shoes lately,114
what is the weather report for seattle,47
show my my minimum payment for youtube,106
what will be the weather tomorrow,47
please order more checks i just used the last one,15
was the order delivered,13
thanks for the answer,78
what do i do about a card that's too messed up to be properly scanned,18
tell me when i get paid,75
return to your original settings,19
"when you were a child, where did you live",64
whats the status of my delta flight,80
does mcdonalds have good reviews,86
make sure bread gets added to my shopping list,85
how much tax do i pay,16
cats or dogs are your preference,82
my check engine light is on and someone needs to look at it,67
friday needs to be clear on my calendar,104
please check if i can do a car rental from charlotte douglas airport from monday to wednesday,21
what's the spanish word for pasta,112
"can you find my location on the map, please",14
check out my location up on the map,14
how old are you turning,12
"i just placed my order today, what is the status of it",13
can you schedule me a mechanic,67
i'll need you to set a timer for 10 minutes,2
which day is it today,43
who is responsible for making you,5
how many days of vacation do i have,39
name some awesome things about dogs,30
ai can you help me find my phone,4
my next payday,75
will you notify me when my new card is on the way,56
"what are you’re hobbies, ai",74
set reminder to prepare for my meeting at 10 am,70
show me my transactions on tacobell,100
what time is it in the central standard timezone,94
let me know how many pounds are in 10 kilos,44
can i get a w-2 from the post office,98
how many years have you been on,12
are you an actual human,37
my american saving bank was stolen,95
is my credit card application approved,61
what's the purpose of existence,25
what are some easy ways to make my credit score better,32
how do i get to the bus stop on foot,28
show me a calendar,43
i need $20000 transferred from my savings to my checking,9
do i have to file a tax form,16
i need an uber for 5 people to go to the statue of liberty,23
what is the current exchange rate between mxn and eur,87
how much pressure is in my tires,79
i would like to try and confirm that i have a reservation at the seven dwarves for peter,83
i need the temperature set at 70 f,72
farewell!,119
did i get approval yet to take off next week,3
pay my gas bill from my saving account,51
do you know what the meaning of life is,25
what is my meeting schedule like for the day,63
"where is the nearest gas station to 20th and market streets, in philadelphia, pa",28
"awesome, thanks",78
help me figure out where my cell phone is,4
"good answer, thanks for providing it",78
cumin may be substituted for tumeric,49
what's the currency conversion between rubles and dollars,87
i'm out of paper towels so will you put that on my shopping list,85
oh sweet thanks,78
i gotta know when my flight will land,80
how long is the shipping for my replacement card,56
what are some things that you enjoy,74
"could you check to see if my order has been delivered, please",13
what's the final amount of all the money i need to pay in bills this month,110
would it be possible to change your name to coraline,103
remind me later,70
should i call you something in particular,71
i want to get an appointment to get my oil changed,67
i need to know when i got latest paycheck,75
it was cool talking with you,119
"help, my account is blocked",27
where in the world is there a travel alert,11
how would you define my health benefits,48
what's the facts about nutrients in rice milk,81
can you share my location with roger,69
can you get me an uber to the movies,23
i don't have an answer for that,57
have they authorized my vacation,3
has my amex application gone through yet,61
do you know the ingredients used in homemade chicken soup,76
how you are,1
please give me a quick tutorial on jump starting my car,102
is a walmart gift card one of the things i can use my credit card points on,111
"what's the point of life, anyways",25
tell me how to check rewards for my mastercard,93
it's good to see you,1
decrease volume level,66
is the processing done on my new credit card,61
is there anyone available to help pay an internet bill,51
i wanna learn a phrase in russian,112
help me change my credit limit,10
i would like to try and confirm that i have a reservation at gusteau's for krystine,83
what was the company that designed you,5
tell me my water bill please,110
is my order due yet,13
"add the thong song by cisqo to my playlist, please",55
"ai, give me the results of a coin flip",35
send my location to sis,69
what's an example of a good apr and what do i have,34
tell me what day today is,43
possibly either one,57
how is your day,1
how do i keep my credit from lowering,32
please go back to the original settings,19
put a hold on my chase account right away please,116
i want to know when is the next holiday here,59
what kind of gas does my car currently need,38
can you please turn the fan on,72
please remove current settings and go back to factory settings now,19
how long have you been here,12
"what do you do when you're not working, for fun",74
my name is going to be sherlock,89
would you give me examples of what some of your hobbies are,74
i want a fun fact about london,30
can you tell me the nearest restaurant to me and give me directions,28
what meal from italy do you suggest,90
is it safe to travel to rio de janeiro (is rio de janeiro safe),11
do you know who you came from,5
i would like to request pto for march 2 and 3,45
is my apr rate above average,34
where should i go to find the routing number for well's fargo,52
"flip a coin, i choose heads",35
is it snowing in the next two weeks,47
what is the calorie content of lays chips,8
please put a block on my regions account immediately,116
"could you call me by a different name, please",89
can you tell me how long approximate wait times are at cheesecake factory,77
what sorts of things am i able to ask of you ai,31
block my monkey market right now,116
give recommendations for thai food,90
add hells bells by acdc to my playlist,55
take frozen food off my shopping list,85
what's the current reward amount on my visa,93
how would i say i need directions if i were french,112
what's the least amount i can pay on this bill,106
i wanna apply for a new credit card,60
set 30 minute timer,2
"what amount of money do i pay in taxes, please",16
does applebee's have good reviews,86
are there meetings from 1 to 5 pm,63
what name should i use to address you,71
please tell me how to pay my gas bill,51
go ahead and send ten dollars from bank of america to capital one,9
"i don't need eggs anymore, but i do need milk",85
i need you to flip a coin so i can decide,35
what is the process for requesting a vacation,45
what kind of gas does my car use,38
how do i locate my credit score,54
is everything going okay,1
"search and tell me when my most recent oil change happened, please",99
take one hundred and fifty bucks from my wells fargo checking account and put it in my wells fargo savings account,9
start the timer,2
goodbye for now ai,119
is it dangerous to travel to mexico,11
can you end the current process,46
what can i get for 10 usd in cad,87
when should i expect my replacement card,56
it is damaging to my credit score if i miss one credit card payment,32
i am in need of my location,14
what do you like to do in your free time,74
can i sub sugar for salt,49
erase meeting with jeff from my calendar,104
tell me a non-offensive joke,88
could you help me out with a new renters' insurance plan,62
insurance benefits,48
start over using factory setting,19
could you share my credit score,54
"could you play the next song on this playlist, please",113
actually forget that i don't need it,46
would you say you're a person who likes cats or dogs more,82
"i lost my luggage, what now",0
when is your birthday,12
what is the current time in dallas,94
"my car needs to be jump started, guide me through it",102
tell me how many vacation days i have left,39
how old are you in 2019,12
go back the the settings you had originally,19
i need to know how to change my insurance,62
transfer $500 from my checking to my savings,9
i need to book a car rental in boston,21
i have to get my 401k rollover because i just got a new job,109
im going to be in canada from august 10th until august 12th,117
my credit card has been stolen and i want to know how long it will be before i can get a new one,56
how is hello said in french,112
what is the amount of vacation days i have left,39
i need an idea for a french dinner,90
will i pay over $500 in federal taxes,16
my last card was stolen and i want to know how long until i get my new one,56
add this song to shared playlist,55
have i been giving lot of money to food to food lately,114
are there any new travel warnings for the us,11
how many rewards points do i have for my amazon card,93
i would like you to give me a suggestion for a mexican meal,90
how many dollars have i spent on coffee this month,114
turn down the volume,66
how are the reviews for the supreme pizza at papa john's,86
are you from europe,64
where my phone,4
would you say that you are now a pet owner,82
i need to know where to locate when my gas bill is due,65
"thanks for chatting, later",119
my credit score stinks but i don't know how to improve it,32
why'd they put a freeze on my bank account,27
can i rent a car from dfw airport from march 1st to march 8th,21
you can call me jeff,89
what's it been costing me to buy three packs a day,114
how many canadian dollars can i exchange for 200 yen,87
are you able to tack my package,13
"i would like to confirm my 7:30 pm reservation at morton's steakhouse, under michael james",83
do i have meetings from 1 to 4 today,63
is a car rental available out of lax from tuesday to thursday,21
i can't change my oil and don't know what kind i need,33
tell me the gas type for that car,38
how can i stop transactions on my account,116
you can call me brandon,89
what timezone is honolulu in,26
i need new dinner ideas,90
i need to know what restaurants are near me,22
"in a fried egg, how many calories are there",8
let me know how to rollover my 401k,109
i need to know this song's name,108
i gotta apply for a new credit card,60
i need a reminder to take dinner out of the oven,70
restore your original settings now,19
what are my list of commands,31
switch tv,72
can you help me add the song i listen to to my clutch playlist,55
how many points do i have on my visa,93
what time is it in buenos aires,94
what oil should i use for an oil change and how do i do it,33
is the resataurant busy at 5:00 pm,77
what's my visa limit,115
how high is my credit limit for my walmart card,115
is there a time i can put in a pto request for dec 2 to new years,45
"in 4 days, what date will it be",43
share my location with steve,69
define antagonist for me please,6
please help me locate my phone,4
i want to hear something hilarious,88
what are the things that i have for today,53
please remove lunch with sally that is on my calendar on tuesday the 8th,104
what apr does this credit card have,34
i need to catch an uber to cal expo,23
add creep by radio head to the playlist,55
"in french, how do i say, see you later",112
my dte bill is how much,110
can you search recommended casual restaurants for tonight in philadelphia,22
how many reward points do i have available to redeem on my visa,93
is studying for the chem exam on my todo list,53
what fun is there to do in england,29
who has the tax form that has my wage informaton,98
i'm traveling to denmark soon and want to inform my bank,117
"thank you for chatting with me, bye",119
how long is the wait at chipotle tonight,77
what is the routing number for royal,52
can i put in a pto request for monday to wednesday,45
please tell me all items on my todo list,53
i don't understand why my bank account is frozen right now,27
change and set your language setting to english,68
website to start aaa new insurance plan,62
what do you make in a year,92
what is 543 times 344,50
is it healthy to eat pizza,81
can you tell me the tire pressure in my car,79
what are the steps to jump start my car,102
what did i buy last,100
set a reminder for my doctors appointment,70
what is my credit limit on my discover,115
can i get an uber for five people to go to the national gallery of art,23
when did i take my car to paul's auto last,99
"calorie check, cheese burger",8
do i need to apply for a visa for my trip to india,73
tell me where my package is currently,13
tell me how busy the restaurant will be between 5 and 7pm,77
what must i do if i want to adjust my insurance policy,62
why did my bank account freeze,27
go to upcoming song,113
how do you convert milliliters to ounces,44
i would like to try and confirm that i have a reservation at hu hot for paulie,83
what's my phone's location,4
speak in french please,68
that is false,41
i can't say,57
where do i recieve a w2,98
tell me the credit limit on my mastercard,115
what ingredients are in tortillas,76
i would like an update on the progress of my credit card application,61
i need to know what time it is,94
when will my next paycheck come,75
what date is my at&t bill due,65
what name would you like me to call you,71
please help me with my 401k rollover since i got a new job,109
i'm going to start calling you joe,103
tell my bank that i'll be in canada this weekend,117
go to the next song and play it,113
what's the recommended cooking time for steak,105
what can a tourist in denver do,29
do you have any good recommendations for swiss cuisine,90
what methods can i use to improve my credit score,32
i'd like to confirm the 2:00 reservation for friday,83
i don't know how to jump start my car,102
please stop doing what i asked,46
what's on the calendar for march 4th,24
how long is the wait at chipotle right now,77
i want to know if pizza is healthy,81
when will my credit card app be approved,61
what if you want a new credit card,60
i need to know how jumping a car works,102
what is the time in the usa,94
i wish to know my credit rating,54
i don't have a clue,57
hey how's it hanging,1
how much gas do i have,42
help me to know what song is playing,108
i applied for a new credit card; did it process yet,61
is the bill due this week,65
"how do i apply for a visa card, please",60
i want to know the definition of discretionary,6
my credit card was stolen; how long before a new one will arrive,56
i need to apply for a new credit card that will match my needs,60
please notify my bank that i need more checks,15
my current location is what,14
it was nice to talk it out with you,119
would you tell me how to say goodbye in france,112
whats the timezone for modesto,26
hello how's it going,1
lets set a timer for me,2
you can call me alan,89
when's the ac bill due,65
ai roll the dice,20
how do i apply for a barclay's card,60
when does my flight arrive,80
i need you to act swiftly and freeze all activity on my capital one checking,116
that is not correct,41
can you cancel the reservation i have at 4 pm at ruth's,101
what are people saying about chick-fil-a's chicken nuggets,86
what am i supposed to do if i lost my luggage,0
i want to report my discover card as lost,95
gauge the tire pressure,79
how often should the oil get changed,36
how many vacation days do i have for the year,39
send ally a text message the message is that i just landed,107
please tell me a joke,88
i need to add iep meeting to my calendar on april 15th,104
text robert and tell him winter is coming,107
role a 10 sided die for me,20
what routing number does chase use,52
what are reviews for ihop like,86
does south korea have any travel alerts i should be aware of,11
where can i rent a car in boston,21
put this song on my reggae playlist,55
what is one dollar worth in mexico,87
my chase account has a hold why,27
i want to know what the purpose of life is,25
text my boss for me and tell them i will be a little bit late,107
how many more vacation days do i have for the year,39
i am not sure how to pay my phone bill and need assistance,51
how long since my car was in the shop,99
how much money do i make,92
"if i want to cash in my american express rewards, how do i do that",111
please apply cc visa card for me,60
i have to transfer from one account to my other one,9
please inform me of the types of subjects are you familiar with,31
has my vacation time been approved,3
"heads, coin flip",35
what is the due date of my bill,65
what number do you get when you roll one six sided die,20
how would you put what life is all about,25
"your new name is joe, okay",103
what holiday is next and when,59
change your settings so that your respond to the name marion,103
change the pin on my bofa account to 3892,40
pay the red cross the monthly donation,51
"make a reminder, pay taxes on monday",70
what chores do i have waiting on my reminder list,53
how can i rehabilitate my poor credit score,32
must call my bank about my travel plans,117
i wanna apply for a bank of america travel rewards credit card,60
how good are the ratings for per se,86
share my meeting schedule with me,63
what's the sum of all i owe on bills this month,110
can you tell me how healthy apples are,81
thank you so very much,78
i need to know if you are a bot,37
i need to add farm trip to my calendar for friday,104
what time is it currently in istanbul,94
tell me how to improve my credit score,32
check my calendar for the date that my care was last serviced,99
please talk to me in spanish,68
tell me what's in tacos,76
on turn tv,72
how much gas to i have left,42
where's my package,13
what is the wait like at apple bees,77
what is the amount of gas in my car,42
who crafted you,5
tell me a joke about cats,88
what is the meeting schedule today,63
how much do i have to at least pay on my medical bills,106
how many vacation days do i have saved,39
find the nutrition info for whole milk for me,81
what is my health plan,48
i need to set up a new pin number for my college fund account,40
clear my calendar for tomorrow,104
help me find where i am,14
i'll soon be travelling internationally; could you let my bank know,117
how do i cash in my amex reward points,111
"i had a pleasure talking to you, see you later",119
what do you feel like doing,1
i need diy info about jump starting my dead car battery,102
can you call dominos pizza,91
what information can i ask you,31
i need to know when was the last time i had my car checked out for a tune up,99
what do you have in the way of pets,82
get rid of my reservation at chez francois for jennifer,101
"i'm going to canada soon, do i need a visa",73
delete all events on my calendar that have the word girlfriend in them,104
has anyone looked at my mastercard application,61
who was your inventor,5
i need to hold off on my account,116
i need to know when it was that i last took my car to have the oil changed,99
i want to pay my rent bill,51
send a text message to alice,107
does my great western bank account allow me to order more checkbooks,15
what's the time in anchorage timezone,94
do i have anything scheduled on my calendar for next tuesday,24
i'm going to mexico; do i need an international via,73
for what reason is my account blocked,27
roll the dice,20
it may be either one,57
where did i last put my phone,4
how full are my tires,79
i'd like to transfer $400 from household to savings account,9
my reservation is no longer needed,101
please flip a coin i select tails,35
tell me where is the closest coffee shop,28
can you help me locate lost luggage,0
cancel the reservation for joe and i right now for the zephers reservation we had booked,101
how can i go about finding my location right now,14
what is the credit card apr at the moment,34
what's the reward point count on my discover card,93
timezone in salt lake city,26
what's the routing number for my usaa account,52
how good are the ratings for applebees,86
what's the nutrition content of chicken nuggets,81
las vegas is in what timezone,26
bye!,119
"can i raise my credit limit to $12,000",10
how many rewards points do i have for my visa card,93
please text john,107
where do i get my w2 form from,98
later gater,119
where should i spend my time off,29
i need to transfer from this account to that one,9
how can i find a new credit card to apply to,60
what steps do i take to redeem my credit card points,111
how could i say twin in chinese,112
who created your ai program,5
will my new credit card be here this week,56
roll the die!,20
show me the transactions from costco yesterday,100
i am going to call the landlord,91
please order me some new checks,15
please speak german to me from now on,68
do you know the temperature of the ac,72
what is 10 ounces in grams,44
what plan am i paying for,48
just trash the reservation i made please,101
book a reservation for 8 pm at red robin under the name kevin,84
what do you think is the meaning of like,25
i gotta change your name to remy,103
are there any ubers available in my area right now,23
is it raining in sparks,47
"can you suggest a thai restaurant, please",22
flip me a coin i'm calling tails,35
you got to go back to factory settings now,19
what's up with my order,13
could you roll the 8 sided dice,20
are there any current travel alerts for brazil,11
do you have a name,71
how long do i need to cook beef stew for,105
would you flip a coin,35
ok good chatting goodbye,119
i need you to tell me the meaning of life,25
what are the benefits of having this insurance,48
please check to see if my vacation has been approved,3
find me an asian restaurant,22
what is the word for hello spanish,112
give me examples of what to ask you,31
i wanna know something funny,88
what's the status for my delta flight this afternoon,80
what would cause me to be locked out of my bank account,27
how can i locate where i am,14
what chunk of my income have i spent on rent this year,114
i'd like to have my paycheck direct deposited to my chase account,96
when can i expect meal of salmon to be finished,105
where should i go to get my dead car battery checked out,102
what are some local attractions in portland,29
"ai, how old are you",12
when is my electric bill due,65
the bank needs to know that i am traveling soon,117
help me to understand the conversion between tablespoons and teaspoons,44
how good is card apr,34
"can i get some more checkbooks mailed to me, please",15
how much gas is in my gas tank,42
i need to book a reservation for 3 at xenophobe under the name zebee,84
i want a hotel booked in salem near the concert hall from the first to the second,118
what are the conditions like in orlando,47
i no longer want my reservation anymore,101
what is the minimum i can pay on my heating bill,106
how do i put in a vacation request,45
how many points are on my speedway card right now,93
what is the current est time,94
what's the current apr for my mastercard,34
i need a recent transaction looked into,100
how young are you,12
"i want to know how to change oil, tell me the steps one at a time while i work through it",33
are you real or automated,37
when is my car's next oil change supposed to be,36
"text chrissy, i'm on my way",107
go ahead and say all of the points on my list of to-do's please,53
inform my bank i'm seeing italy,117
i want the next song played,113
tell me a joke if you'd like to,88
book me a hotel in jacksonville near the stadium from january 1st to 3rd,118
can 401ks be moved,109
how long should i expect to wait for my new card in the mail,56
who do i go to to find lost luggage,0
that isn't correct,41
how do i ask to have a vacation,45
turn volume to the number 4 setting,66
thank you for answering that,78
how long do i need to cook roast for,105
any meetings on the schedule today,63
i want to find out if this will hurt my credit,32
i must change my pin number for my money market account,40
when's the next day off,59
what could cause a hold on my savings account,27
do you know your name,71
i'd like a new life insurance plan,62
what do my bills look like for amazon and netflix,110
what day is payday,75
what exactly is my credit limit,115
i would love to know my credit score,54
i want to know your age,12
please put annie's baby shower on march 30 in my calendar,104
get reservations at olive garden for two at 7:00pm under michael,84
time to replace my credit card,56
what's a nice place to visit a beautiful beach,29
help me find a new auto insurance policy,62
you can call me john,89
"what is the correct routing number for my citizens bank account, pennsylvania",52
reserve a table for 3 at 7 for olive garden,84
list some neat stuff about rats,30
it seems i can't use my card since it has been damaged,18
i would like to know more about getting a new credit card,60
what is that song that's playing,108
is it alright to switch applesauce for oil,49
please tell me if my reservation is scheduled for sally's at 3 pm,83
do you have the date,43
i need leslie to be texted saying have a good day,107
do you currently have any pets,82
i need to know what date it is tomorrow,43
tell me what the date will be tomorrow,43
how long do i have to wait for shokudo,77
where am i located currently,14
how empty is my gas tank,42
what time is it right now at home,94
what places in chicago will allow me to rent a car from monday to friday,21
can i substitute lemon juice for lime juice,49
i'm going to the movies book an uber for 6 people,23
give me trivia about bats,30
how much was my last target trip,100
whats the name of the person who made you,5
how do they say no in germany,112
what's up,1
what's 32 degrees fahrenheit in celsisus,44
what are the steps required for making a vacation request,45
"location currently, where",14
tell me flight dl123's statud,80
i will call you cap,103
can you check if my application for a discovery card has been looked over yet,61
can i increase the credit limit on my capital one card,10
let me know who programmed you,5
share my location with ma,69
"forget it, i do not need it anymore",46
can i get my transactions for the date of the 23rd,100
call the restaurant and cancel my reservation,101
what does my to-do list consist of,53
do when you when my replacement card will get mailed,56
when will my delta flight depart,80
is it possible to cancel the reservation at outback for the johnsons,101
who is at my front door,72
who supplied your instructions,5
please help with my math,50
what's the status of my vacation days,3
can you make an appointment for an oil change,67
what day did i change my oil,99
what will my state taxes cost,16
you are going to be called joe now,103
i am john,89
i need to know my location,14
can you teach me how to change my oil in my car,33
"what is the equivalent of, 'life is good' in french",112
let me know when you were born,12
did i set a day on my calendar for voting in the next election,24
show me the recipe for broccoli cheddar soup,76
"that's all, bye",119
can you tell me some tricks and tips i can use to see an increase in my credit score,32
"i need to cancel my reservation after all, please",101
i wanna know the bill's minimum payment,106
i'd like to augment my workout playlist with this tune,55
that's inaccurate,41
add wash the dog to my list of things to do,17
idk,57
pay my utility bill from my bank account,51
do i have enough gas left to make it to tampa,42
give me the nutritional information for mashed potatoes,81
please tell me today's date,43
can you give me a meal suggestion for swedish cuisine,90
do you think we have a higher calling,25
bonjour,1
what ingredients are in dough,76
is my routing number on my account page,52
do i need an international visa to go to brazil,73
i need to know bank of america's routing,52
can you remove this event from my calendar,104
let's go to the next song please,113
what name do you like to go by,71
500 dollars equals what in pesos,87
i am very confused about the block that seems to have been placed on my account why is it there,27
roll an 8 sided dice,20
can you give me a reading of my car's tire pressure please,79
tell me when i should change me oil,36
roll a 7 sided dice,20
add the song rap god to the motivational playlist,55
tell me how much i have spent on grocery shopping just now,114
i want to cash out my credit card points,111
"in spanish, meet me tomorrow is said how",112
what amount of time do i need to cook lobster for,105
i need to talk to someone on the phone,91
tell me the status of my credit card application,61
say something funny,88
what kind of fuel do i need,38
can you find my package in transit,13
tell me how to roll over my 401k,109
my next oil change is when,36
i want to know a fun fact about pluto,30
tell me what your name is,71
i wanna get some new checks cause i ran out of them,15
turn your voice box down,66
dial her up,91
what is the definition of flange,6
put in an order for more checks,15
"i have a new job, help me with my 401k rollover",109
i want you to flip a coin,35
what's local slang for goodbye in hawaii,112
has anyone looked over my request for a day off,3
i would like to set up direct deposit,96
do i have enough fuel to get to buffalo,42
play the next track,113
when was my last maintenance on my car in the shop,99
how many points do i need before i can redeem them,111
i would like to hear a funny joke,88
recommendations for good thai restaurants in las vegas,22
what ingredients do i use for pork belly,76
i want to know what the word discomfit means,6
i want my reservation for march 1 at 8 pm confirmed,83
put $40 from account a to b,9
what types of activities do you enjoy,74
add clean the bathroom to my task list,17
does this care use premium gas,38
when should i pay my bill by,65
show me my transactions on clothes at macys,100
tell me when my last oil change was,99
subtract 100 from 12,50
can i use sharp cheddar instead of muenster,49
where's home for you,64
what kind of questions can you answer,31
could you tell me when you were born,12
can you cancel,46
can you tell me some dog jokes,88
"could you tell me what 30% off 235 is, please",50
