Text,Label
what are the flights from boston to washington,5
define airline hp,9
what flights are there from tampa to charlotte,5
show me all flights from pittsburgh to baltimore,5
on august thirtieth please schedule me on a flight from denver to san francisco early in the morning,5
i need a flight from kansas city to chicago that leaves wednesday and arrives in chicago around 7 pm,5
what is airline us,9
which airlines provide direct flights between washington and denver,9
show me all nationair flights from toronto,5
show flights from memphis to las vegas,5
i need a return flight from chicago to kansas city leaving chicago around 7 in the evening on the day following next wednesday,5
show me all flights from boston to denver,5
what flights go from boston to washington next tuesday,5
cheapest flight from miami to indianapolis,5
what kind of airplane is flight ua 281 from boston to denver,8
what stops does dl 838 make from san francisco to atlanta,5
show me flights from miami to new york leaving on a sunday first class,5
on united airlines flying from denver to san francisco before 10 am what type of aircraft is used,5
list daily flights from denver to baltimore,5
show flights from san francisco to denver on a thursday,5
could you please tell me the first flight leaving baltimore to san francisco on a 747 on august twenty seventh,5
i want a flight from los angeles to pittsburgh that arrives before 3 pm on tuesday,5
show me the flights from san francisco to pittsburgh on tuesday,5
all flights pittsburgh to baltimore on thursday arrival by 10 am,5
what northwest airlines flights leave denver before noon,5
leaving denver flying to san francisco before 10 am what type of aircraft is used,8
give me flights from atlanta to baltimore,5
i need a listing of flights from st. petersburg florida to tacoma washington leaving tomorrow and i would like to have a stopover in milwaukee please,5
denver to philadelphia monday,5
list least expensive flight from dallas to baltimore,5
show me all flights to dallas from san francisco atlanta and pittsburgh,5
i need information for flights leaving baltimore and arriving in atlanta,5
i 'd like united airlines flights from denver to baltimore,5
all flights from pittsburgh to philadelphia next tuesday arriving near 6 o'clock,5
what are the classes of service on twa,5
please show flights arriving in philadelphia from denver,5
are there any flights from denver to atlanta with stops in pittsburgh,5
show me all flights from pittsburgh to baltimore tomorrow,5
what flights leave pittsburgh july fifth after 7 pm and arrive in san francisco,5
what is the earliest flight from denver to san francisco on the morning of august twenty seventh,5
please show me airlines with flights from denver to philadelphia,9
i 'd like to see the flights from atlanta to washington dc,5
show me flights on wednesday morning boston to denver for united airlines first class,5
what american airlines flights from phoenix to milwaukee depart phoenix after 6 pm on wednesday,5
are there any flights from boston to san francisco with a stopover in dallas,5
what is the first flight from boston to atlanta and what is the last flight from atlanta to boston,5
explain meal codes sd d,6
flights from montreal and phoenix to las vegas,5
what pm flights are available from philadelphia to pittsburgh,5
give me flights that arrive in baltimore from atlanta,5
show me flights from boston to washington on monday,5
please give me a list of all the flights between dallas and baltimore and their cost,3
is there a flight leaving san francisco to denver,5
please show me flights which cost less than or equal to 466 dollars from new york to miami leaving on a tuesday,5
what is as,6
show me the flights from boston to san francisco,5
can you list the earliest flights from oakland to salt lake city on thursday,5
i 'd like to see all flights from pittsburgh to philadelphia again,5
afternoon flight from denver to san francisco,5
i want to fly from boston to san francisco,5
what flights are there on wednesday evening or thursday morning from denver to sfo,5
please show me flights from pittsburgh to boston on saturday morning after 8 am,5
which flight from pittsburgh to baltimore carries the smallest number of passengers,5
show flights from new york city to las vegas,5
show me the earliest flight on thursday from atlanta to washington,5
does eastern airlines fly between boston and washington,5
show me flights monday night after 8 pm for dallas to boston,5
what is the first flight from atlanta to baltimore that serves lunch,5
i 'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth,5
i would like to fly from denver to atlanta by way of pittsburgh,5
boston to denver monday,5
okay give me the flights that leave denver after 7 pm next monday arriving in boston,5
how many airports does oakland have,0
give me all flights from new york city to las vegas that arrive on a sunday,5
i would like to find a flight from charlotte north carolina to las vegas i would like a stopover in st. louis,5
i need information on flights leaving philadelphia on friday arriving in oakland california,5
what flights leave from newark to los angeles in the afternoon,5
what does the fare code y mean,6
what is the cheapest flight from pittsburgh to atlanta leaving on october fifth,5
i 'd like to find a flight from las vegas to detroit michigan that leaves in the afternoon on monday,5
can you list all flights between milwaukee and chicago,5
i would like to book an early morning flight from tampa florida to charlotte north carolina on april sixth,5
flights from san francisco august one,5
i would like to know the flights from denver to pittsburgh leaving on monday,5
can you show me flights that are economy class from baltimore to dallas,5
on april sixth i would like to book an early morning flight from tampa to charlotte,5
please list only united airlines flights between denver and boston,5
give me sunday nonstop flights from memphis to las vegas,5
how can i get from the airport in pittsburgh to downtown,5
how many of delta 's night flights are first class,0
please show me continental flights from san francisco to pittsburgh on friday,5
do you have a 9 o'clock flight from boston to philadelphia,5
how much does it cost to rent a car in tacoma,4
i 'd like a flight tomorrow from kansas city to newark in the morning,5
please list the flights from dallas fort worth to boston on july twenty third,5
i 'd like the flights from san jose to nashville on the morning of friday june third,5
i would like to fly on twa from baltimore to san francisco,5
what 's the cheapest way to fly between atlanta and denver,5
can you tell me how to get from the airport in philadelphia to downtown,5
please give me a flight from pittsburgh to san francisco monday,5
find a nonstop flight between denver and oakland leaving in the afternoon and arriving near 5 pm,5
is there a late afternoon flight leaving washington for denver,5
is there a flight between washington dc and san francisco on us air at 8 am,5
show first flight from boston to philadelphia,5
could i have a list of flights in first class on monday from san francisco to pittsburgh starting at noon and afterwards,5
what types of aircraft can i get a first class ticket from philadelphia to dallas,8
on the 8 am flight from san francisco to atlanta what type of aircraft is used,8
what does ewr stand for,6
i need a flight from philadelphia to san francisco next wednesday,5
what flights from las vegas to san diego,5
now show me the flights from memphis to cleveland,5
which flights from memphis to tacoma also stop in los angeles,5
list evening flights tomorrow from phoenix to detroit,5
when can i fly from philadelphia to dallas on a saturday morning,5
what flights depart from charlotte to newark that leave in the afternoon or leave in the evening,5
i want to fly from milwaukee to orlando on wednesday evening,5
i would like to see the flights from denver to philadelphia please,5
eastern flight 825 from atlanta to denver leaving at 555 what type of aircraft is used on that flight,5
find travel arrangements for a one way flight from boston to pittsburgh,5
i 'd like to arrange a flight from pittsburgh to atlanta,5
all northwest and united airlines flights with stopovers in denver,5
do you have a flight from atlanta to baltimore nonstop on a boeing 757 arriving baltimore around 7 pm,5
flights from atlanta please,5
give me all the flights from new york to miami round trip,5
i 'd like to find the earliest flight possible from san francisco to atlanta,5
i would like to fly on american airlines from baltimore to san francisco,5
show me saturday and sunday 's flights from milwaukee to phoenix on american airlines,5
show me the flights from boston to atlanta,5
what delta flights fly from washington to dallas in the morning,5
does midwest express serve indianapolis,5
is fare code b the same as business class,6
i 'd like to find a flight from charlotte to las vegas and make a stop in st. louis,5
tell me about flights on american airlines from dallas fort worth to philadelphia on june twenty ninth,5
shortest flight from ontario california to orlando florida,5
i want to fly from kansas city to chicago next wednesday arriving in the evening and returning the next day,5
what flights fly from denver to san francisco on monday tuesday wednesday thursday and friday,5
show me the flights from st. petersburg to salt lake city that arrive before noon,5
give me information on flights from atlanta to washington dc on wednesday after 4 pm and thursday before 9 am,5
hi i 'd like a flight on alaska airlines from san diego to toronto please,5
which cities are serviced by both american and delta airlines,10
does flight dl 1083 from philadelphia to denver fly on saturdays,5
pittsburgh to baltimore please on january one,5
i want to leave boston at 838 and arrive in denver at 1110 in the morning,5
show me all flights arriving at dallas,5
i would like to fly from baltimore to san francisco on eastern airlines,5
airline code as,9
flights from atlanta to washington dc on thursday morning,5
do i get a meal on the atlanta to bwi flight eastern 210,2
may i have a listing of flights from minneapolis to long beach california on tuesday,5
what flights from kansas city to chicago next wednesday arrive at chicago at about 7 pm,5
show me the flight that leaves philadelphia in the afternoon and arrives in the evening in denver,5
what flights go from boston to pittsburgh after 6 o'clock next tuesday,5
okay i 'd like a nonstop flight from houston to memphis that arrives in memphis in the early afternoon on tuesday june first,5
what is the last flight from dallas to boston in the evening,5
what flight do you have from pittsburgh to san francisco on the morning of august twenty seventh,5
please give me flights from atlanta to boston on wednesday afternoon and thursday morning,5
i 'd like flights going from boston to atlanta leaving on august sixth in the afternoon,5
now show me the flights from pittsburgh to baltimore,5
i would like a flight from philadelphia to san francisco but i would like to stop in dallas,5
flight between st. petersburg and charlotte,5
give me all nonstops from new york to vegas that arrive on a sunday,5
how many cities are served by delta airlines with first class flights,0
i want to fly from milwaukee to orlando,5
can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city,8
what is the earliest flight you have leaving boston heading to philadelphia,5
what is the cheapest flight flying from boston to atlanta before 8,5
show me the flights from love field to other airports,5
are there any american airlines flights flying into pittsburgh between 12 and 4 in the afternoon,5
what are the flights from nashville to tacoma on tuesday the eighteenth of may,5
is there a united airlines flight from miami to washington dc arriving around noon,5
what flights are there from newark to seattle on saturday,5
is there a flight on continental airlines from boston to denver,5
what flights are there from boston to dallas,5
i would like a flight from baltimore to san francisco on twa with a stop in denver,5
show me us air flights from san francisco to pittsburgh on tuesday,5
show me the earliest flight from newark to seattle,5
is there a flight on eastern airlines from boston to denver,5
is there a flight on delta airlines from boston to denver,5
what flights are available from denver to dallas fort worth in the afternoons,5
flights from kansas city to cleveland on wednesday before 5 pm,5
flights from denver to pittsburgh on thursday,5
show me all flights from boston to pittsburgh on wednesday of next week which leave boston after 2 o'clock pm,5
i need a flight from logan to atlanta this afternoon,5
show me all flights between san francisco and philadelphia for september fifteenth,5
show me all united airlines first class flights,5
is there a flight on eastern airlines from boston to denver,5
dallas to baltimore monday,5
what airlines fly from boston to denver,9
i 'd like to see flights from pittsburgh to philadelphia,5
please give me a flight leaving boston going to washington arriving in washington at 5 o'clock in the afternoon,5
show me the itinerary of the connecting flight from boston to denver that departs boston at 10 am,5
i need to fly between philadelphia and atlanta,5
what flights are there on continental from seattle to chicago,5
are there any later flights than 810 pm leaving from milwaukee for tacoma tomorrow evening,5
please list all flights on united airlines out of denver before noon,5
show me flights from san francisco to denver on weekdays,5
what are the cheapest flights from pittsburgh to atlanta,5
show me airline abbreviations,9
what does ea mean,6
what flights go from newark to boston after 5 pm,5
are there any other flights from boston to pittsburgh wednesday next week later than 5 pm,5
show me the flights from miami to san diego with one stop in denver,5
i want to leave chicago next tuesday and arrive in detroit around 6 pm,5
what flights are there from memphis to las vegas,5
show me the latest flight on wednesday from atlanta to washington dc,5
what flights leave after 7 pm from boston to pittsburgh,5
please show me all the flights from boston,5
could you show me all weekday flights from phoenix to denver,5
what flights are there from new york city to las vegas,5
which delta flights fly from boston to philadelphia,5
show me morning flights from toronto,5
show me the cheapest one way flight from atlanta to pittsburgh,5
how much does the limousine service cost within pittsburgh,4
show me flights from atlanta to washington,5
show me the flights that go from tacoma to miami,5
display all flights from san francisco to boston on august eighth,5
what is fare code h,6
tell me the flights from dallas to baltimore,5
what are the flights dallas to boston on monday morning,5
show me the flights before 8 am on august second from boston to denver on delta,5
i 'd like to make a trip between atlanta and boston i wish to know the cheapest fare,5
list all daily flights between boston and oakland and between oakland and boston using delta airlines,5
i would like to fly to denver for under 500 dollars please show me the airfares between pittsburgh and denver,5
all flights from sfo to long beach,5
are there wednesday morning flights between pittsburgh and boston,5
what is the earliest flight between logan and bwi,5
show me the flights on delta that go through atlanta,5
what nonstop flights are available from oakland to philadelphia arriving between 5 and 6 pm,5
all flights from cleveland to newark,5
round trip flights from salt lake city to cincinnati nonstop flights if possible,5
what is the name of the airport at denver,1
please list the american airlines flights from houston to milwaukee,5
flights from ontario to florida,5
show me the flights from denver to las vegas,5
show me flights from dallas to baltimore,5
what airport in new york is closest to downtown,1
what 's the earliest flight from boston to bwi that serves lunch,5
what flights from houston to milwaukee on friday on american airlines,5
i would like a coach class seat on a flight leaving denver arriving atlanta,5
on friday i need to see all flights that leave atlanta and arrive in dallas before 6 pm,5
what flights stop in atlanta before noon,5
what flights are available from dallas fort worth to atlanta,5
what is the cost of limousine service at logan airport,4
i would like to book a flight going from tampa to seattle on may twenty sixth i would like to stop in milwaukee on the way,5
show me the flights leaving saturday or sunday from milwaukee to phoenix,5
what are the flights from kansas city to burbank on saturday may twenty two on southwest,5
a one way flight from boston to san francisco please,5
what flights from atlanta to toronto,5
i 'd like a list of the flights from oakland to dallas fort worth on sunday,5
i 'm flying from boston to the bay area,5
what flights leave atlanta at about 3 in the afternoon and arrive in san francisco,5
early morning flights between cincinnati and tampa,5
earliest flight from atlanta to philadelphia,5
i need to fly from pittsburgh to oakland and depart in the afternoon,5
i 'm interested in a flight from pittsburgh to atlanta,5
what kinds of planes are used by midway airlines,8
give me the first flight from boston to atlanta,5
please find the earliest possible flight from boston to denver,5
list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia,5
what is the total seating capacity of all aircraft of american airlines,7
from las vegas to phoenix,5
what flights from los angeles to minneapolis,5
what cities does continental service,10
list the flights from baltimore to seattle that stop in minneapolis,5
could you please show me all the weekday flights between denver and dallas,5
show me the flights from atlanta to denver on monday,5
what are the cheapest one way flights from atlanta to pittsburgh,5
show flights leaving miami to cleveland on us air that leave after noon,5
please list nonstop twa flights from las vegas to new york,5
oakland to philadelphia saturday,5
do you have any airlines that would stop at denver on the way from baltimore to san francisco,9
what airline is ac,9
show me the flights from philadelphia to dallas,5
show flights from baltimore to san francisco between 6 pm and 8 pm on friday,5
list flights from denver to san francisco no denver to philadelphia,5
information on flights from baltimore to philadelphia,5
i would like a list of the round trip flights between indianapolis and orlando on the twenty seventh or the twenty eighth of december,5
i need information on flight from atlanta to denver,5
on may four atlanta to denver delta flight 257,5
show me a list of flights from boston to atlanta leaving after noon and arriving before 7 pm,5
list all flights from pittsburgh to philadelphia,5
all flights to baltimore after 6 pm,5
what flights leave pittsburgh for denver on monday night,5
what is the earliest nonstop flight from washington to san francisco,5
and what are the flights from nashville to tacoma on the eighteenth again,5
how many fares are there one way from tacoma to montreal,0
now get me from pittsburgh to denver,5
flights on friday from newark to tampa,5
i want an early morning flight from boston to philadelphia,5
what are the flights from denver to pittsburgh,5
i would like to find a flight that goes from la guardia airport to san jose i would like the flight to be on united airlines and arrive in san jose around 10 pm,5
show me flights from denver to philadelphia,5
what flights are there from memphis to las vegas,5
find the latest flight from san francisco to atlanta that serves a meal,5
show me the flights from boston to pittsburgh on wednesday or thursday,5
show me the flights arriving at love field from other airports,5
show me the flights from atlanta to boston,5
what is the meaning of restriction ap80,6
show me the qx fare flights between atlanta and oakland on delta airlines,5
show me the airlines that fly from denver to san francisco,9
do you have a flight from salt lake city to st. petersburg,5
flights from boston to pittsburgh,5
i would like information on flights from dallas fort worth to atlanta on wednesday morning,5
what are the flights from boston to philadelphia,5
show all flights from pittsburgh to san francisco on july twenty eighth 1991,5
what type of aircraft leaves from boston to washington dc at 9 am,8
show me the flights from denver to san diego leaving after 5 pm,5
okay i 'm sorry could you tell me what flights leave atlanta and arrive in philadelphia around 5 o'clock,5
i want to travel from philadelphia to san francisco with a stopover in dallas,5
please give me all flights from long beach to memphis,5
what airline is dl 98,9
show me the flights from denver to westchester county,5
show me the airlines that fly from toronto to boston,9
on tuesday i 'd like to fly from detroit to st. petersburg,5
all flights from montreal less than 150 dollars,5
show me the one way flights from detroit to westchester county,5
are they all nonstop flights from kansas city to st. paul,5
what is the latest flight from washington dc to denver,5
what flights from atlanta to washington,5
what is the cheapest one way flight from atlanta to boston,5
show me the earliest flight from denver to las vegas,5
show me flights from new york to miami,5
list flights from atlanta to boston on wednesday afternoon,5
how many different flight classes are there,0
flights from phoenix to milwaukee,5
from denver to washington dc on monday november eleventh 1991,5
airlines that fly to miami from new york on friday,9
i 'd like to fly from boston to baltimore,5
what city is the airport mco in,10
show me all connecting flights on united airlines between boston and san francisco,5
i 'd like to go from boston to san francisco stopping in pittsburgh,5
show flights from denver to oakland that arrive after 12 o'clock,5
what does co mean,6
what 's the cheapest flight from baltimore to dallas on american,5
what flights from pittsburgh to atlanta on wednesday morning serves breakfast,5
what are fare codes qw and qx,6
list the flights from st. petersburg to toronto,5
show me the latest flight to love field,5
is there a nonstop flight from denver to san francisco,5
i 'd like information on a flight from denver to san francisco on united air,5
i want to go from boston to atlanta on monday,5
show me all flights and fares from denver to san francisco,3
how many delta flights leave from washington,0
i need a flight from pittsburgh to new york departing after 5 pm,5
and flights leaving from atlanta to oakland leaving after 5 pm,5
show me all the flights arriving around noon in washington dc from denver,5
show me the earliest flight on august second from boston to denver that serves a meal,5
what is the least expensive flight from baltimore to san francisco,5
i want to fly from dallas to san francisco,5
show me the flights from denver to san francisco,5
i would like a nonstop flight from new york to las vegas on march second,5
list all daily flights between boston and oakland as well as boston and oakland using american airline,5
please give me all flights from dallas to oakland before noon,5
which airlines have first class flights today,9
how many flights does eastern airlines have from boston to atlanta,0
are there any flights from denver to atlanta which connect in pittsburgh,5
is there a flight from nashville to houston in the evening tomorrow,5
what type of aircraft does eastern fly from atlanta to denver before 6 pm,8
what 's the cheapest one way flight from denver to pittsburgh,5
i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night,11
show me all flights from san francisco to la guardia nonstop,5
list the flights from denver to baltimore,5
i need information for a flight from denver to atlanta,5
what is the latest afternoon flight i can get from dallas to san francisco on first class,5
i 'd like to go from boston to denver at 9 o'clock saturday night,5
show me some information on making a reservation from philadelphia to denver on sunday,5
i want to fly from boston to dallas,5
show me airlines going from pittsburgh going to denver and then continuing to san francisco on monday,9
what is the first flight arriving in montreal from toronto friday,5
what is fare code h,6
tell me about flights from toronto to salt lake city leaving toronto between 530 and 7 pm,5
what are the different classes that an airline offers,5
i would like a us air flight from toronto to san diego with a stopover in denver please,5
how can i go from the san francisco airport to downtown san francisco,5
show me flights to san francisco from philadelphia stopping in dallas,5
now i 'd like information on flights from denver to san francisco,5
does continental airlines fly from denver to san francisco,5
what flights are currently available between boston and dallas fort worth,5
give me nonstop flights from new york city to las vegas,5
is there one stop with the us air boston leaving at 705 to atlanta,5
what does fare code q mean,6
show me all flights from san francisco to pittsburgh on friday,5
how many united flights are there from san francisco please,0
phoenix to denver,5
are there any flights next monday morning from pittsburgh to san francisco,5
i need a flight from san francisco to boston that leaves after 8 pm,5
does midwest express serve baltimore,5
show me the flights from baltimore to philadelphia,5
give me flights without fares from atlanta to baltimore,5
show all flights philadelphia to dallas,5
does eastern airlines fly early in the morning between logan and bwi,5
i 'd like to see all the one way flights from denver to pittsburgh,5
what 's the earliest flight from san jose to houston,5
show me the airlines for flights to or from love field,9
show me all the flights on northwest airlines from new york to milwaukee to los angeles,5
does midwest express serve cleveland,5
what flights are available on wednesday from atlanta to washington dc,5
show me the flights going from pittsburgh to san francisco on monday,5
yes on the delta flight leaving san francisco at 225 pm arriving philadelphia 1158 pm what type of equipment is used on that flight,5
can i have a list of all the thursday flights from baltimore to atlanta that leave after 1 pm,5
i would like a twa flight from atlanta to san francisco with a stopover in denver,5
please give me the united airlines flights from denver to baltimore that are the first class flights please,5
please inform me the type of aircraft used on a flight from atlanta to denver before 12 o'clock noon,8
show sunday flights from seattle to chicago,5
show me the flights from boston to pittsburgh on wednesdays and thursdays,5
show me all flights from san francisco to boston philadelphia or baltimore,5
i need a listing of flights from kansas city missouri to salt lake city utah,5
i want to fly from philadelphia to dallas with a stop in atlanta on a breakfast flight,5
i need a flight from philadelphia to dallas that stops in atlanta,5
list all flights on continental from denver to chicago which depart after 934 pm,5
are there delta flights leaving atlanta,5
i need late flight wednesday from oakland to salt lake city,5
what are the morning flights in the next two days from nashville to tacoma,5
show all flights between san francisco and philadelphia for september fifteenth,5
what flights leave phoenix on wednesday evening and arrive in milwaukee,5
does the philadelphia airport have a name,1
i 'd like a flight tomorrow from columbus to houston with a stopover in nashville,5
united airlines flights stopping in denver,5
give me american airlines flights from milwaukee to phoenix on saturday and on sunday,5
show me all flights from pittsburgh to philadelphia which arrive before 8 o'clock am on wednesday,5
please list the flights from denver to phoenix,5
could you tell me what the earliest flight that goes between atlanta and denver is which serves a meal,5
list all flights going from boston to atlanta before 5 o'clock am on thursday,5
what are the flights from boston to san francisco,5
what is the first flight from boston to san francisco on saturday,5
list all flights from washington dc to tampa florida,5
what is sa,6
do you have a twa flight leaving early in the morning to san francisco from denver,5
the latest flight from baltimore to oakland please and i 'd like a meal with that,5
i would like to book on delta airlines their earliest possible flight from washington dc to san francisco,5
what are the flights from baltimore to dallas on sunday night,5
what does fare code qx mean,6
i need a flight from indianapolis to houston on twa,5
show me one way flights from milwaukee to orlando leaving on wednesday morning,5
kindly give me the type of aircraft used to fly from atlanta to denver,8
show me all flights from denver to baltimore,5
show me the flights on twa from atlanta in the morning,5
find travel arrangements for a round trip flight from dallas to pittsburgh,5
which airlines go from san francisco to washington by way of indianapolis,9
give me the cheapest one way flights between boston and philadelphia which arrive after noon on a tuesday,5
show me all flights from philadelphia to boston on monday which serve a meal and arrive before noon,5
what is the earliest flight on thursday from atlanta to washington dc,5
what is the code for business class,6
i need a flight from ontario to los angeles on a thursday,5
what is fare code h,6
i want to fly from boston to san francisco,5
list all flights leaving on thursday morning from new york city to montreal,5
what flights are there from nashville to houston tomorrow evening that serve dinner,5
the most expensive flight between boston and philadelphia,5
show me the names of airlines in atlanta,9
flights between milwaukee and orlando one way,5
list flights from atlanta to boston on wednesday afternoon and thursday morning,5
what does the abbreviation co mean,6
show me early friday morning flights from san francisco to boston,5
list all the takeoffs and landings at general mitchell airport,5
i need to go from boston to atlanta in the same day find me the earliest flight from boston,5
please show me united nonstop flights between boston and san francisco departing around 5 in the evening,5
show flights from pittsburgh to oakland on us airlines with fare information,5
what is the least expensive flight available from dallas fort worth to san francisco,5
what is the latest evening flight leaving san francisco for washington,5
show me flights from dallas to houston and from houston to dallas,5
please list the morning flights from philadelphia to toronto,5
show me flights on sunday going from san francisco to boston nonstop first class leaving after 12 noon,5
what flights are available tuesday afternoon from pittsburgh to atlanta,5
how many people fit on a 73s,7
find travel arrangements for a round trip flight from boston to pittsburgh,5
what flights from indianapolis to memphis,5
i am also interested in a flight that runs from st. louis to las vegas,5
how many stops are on all flights from boston to san francisco that depart before 12 o'clock noon,0
show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way,5
what is the earliest flight that has no stops from washington to san francisco on friday,5
what flights go from denver to san francisco,5
display all flights from baltimore to boston on july twenty ninth,5
i need to find a plane from boston to san francisco on friday,8
what are the flights from san francisco to denver,5
all flights from long beach to phoenix,5
please list the cheapest flights from dallas to baltimore arriving on may seventh,5
requesting flight information for flight from boston to baltimore on tuesday,5
flights from baltimore to san francisco,5
what flights are available between philadelphia and denver on september sixteenth,5
okay just on november twenty third i want to fly from atlanta to denver and i need to know what flights are available,5
could you tell me about flights from philadelphia to dallas the flights should leave philadelphia in the morning,5
flights from kansas city to cleveland on wednesday arriving before 5 pm,5
now i need a flight on tuesday from phoenix to detroit,5
from baltimore to san francisco,5
show flights from denver to oakland arriving between 12 and 1 o'clock,5
list all flights going from boston to atlanta before 7 am on thursday,5
i would like to make a one way flight from boston to atlanta,5
list all flights on continental from denver to chicago on sunday which depart after 934 pm,5
can you tell me what airline flies between denver and san francisco,9
how many flights arrive at general mitchell international,0
show me flights to san francisco arriving before 1,5
baltimore to philadelphia,5
information on afternoon flights from philadelphia to denver,5
what kind of aircraft does delta fly before 8 am on august second from boston to denver,8
show me flights from tampa to st. louis,5
what flights are available friday afternoon from philadelphia to oakland california,5
can you give me a list of the flights from atlanta to boston,5
i need a flight on air canada from toronto to san diego with a layover in dc,5
list the delta airlines flights from boston to philadelphia,5
what flights from chicago to denver in the morning,5
what flights are available from dallas to atlanta with one way economy fares,5
i 'd like a flight tomorrow late from nashville to houston with dinner please,5
now i 'd like flights from philadelphia to pittsburgh leaving between 430 and 530 pm,5
what northwest airline flights leave denver before noon,5
i would like to find flights from columbus to minneapolis on monday june fourteenth early in the morning or in the evening sunday june thirteenth thank you,5
show me flights denver to washington on thursday,5
list flights from philadelphia to san francisco thursday,5
flights on american from phoenix to chicago on wednesday,5
i need a flight from san francisco to pittsburgh and then pittsburgh to new york and new york to san francisco,5
a breakfast flight from denver to san francisco please,5
what is ff,6
please show me all round trip flights from new york to miami,5
what flights from seattle to salt lake city,5
could you give me a flight between pittsburgh and philadelphia,5
flight from salt lake city to oakland california,5
give me morning flights from charlotte to baltimore,5
please show me airlines with flights from boston to denver,9
all right what us air flights leave from indianapolis to san diego after 130 in the afternoon,5
pittsburgh to atlanta wednesday,5
list all flights from indianapolis to seattle,5
please show me flights from pittsburgh to atlanta on wednesday morning serving breakfast,5
list flights between boston and san francisco that serve breakfast,5
i need a flight from atlanta to charlotte north carolina next monday,5
please show me any united flights including connections between boston and san francisco at 5 in the evening,5
i want to fly boston to dallas,5
what flights are available from boston to denver on wednesday in early morning,5
from san francisco to denver,5
show me the flights from dallas to baltimore in first class,5
philadelphia to san francisco with one stop in dallas please,5
how many united flights are there to san francisco,0
i want to fly from boston at 838 am and arrive in denver at 1110 in the morning,5
is there a direct flight from denver to pittsburgh in the morning of august thirty first that is nonstop,5
what are the flights from indianapolis to san diego on wednesday the twelfth,5
i would like a flight from nashville to st. louis that arrives in st. louis around 6 pm and is nonstop,5
what 's the first flight from boston to san francisco,5
show me the least expensive flight leaving miami on sunday after 12 o'clock noon and arriving cleveland,5
boston to pittsburgh,5
show me the flights from pittsburgh to san francisco for thursday night or friday,5
flight from dc to salt lake city,5
show me all the flights from philadelphia to newark,5
list nonstop flights from san francisco to oakland that depart in the afternoon,5
sfo to denver on monday november eleventh 1991,5
show me all flights from san diego to dulles on boeing 767,5
please list the flights from chicago to kansas city,5
earliest flight on american airlines from washington dc to san francisco,5
show me flights from pittsburgh to philadelphia on wednesday morning,5
show me all flights from chicago to kansas city on thursday june seventeenth arriving in kansas city at around 7 o'clock in the evening,5
i would like to make a round trip between washington and san francisco,5
i would like some information on the earliest flights you have leaving atlanta arriving in denver,5
what flights go from dallas to baltimore,5
show me the flights from boston to san francisco on united airlines,5
round trip houston to las vegas nonstop,5
give me the continental flights from seattle,5
all flights from pittsburgh to philadelphia that arrive at 6 o'clock next tuesday,5
show me the flights from san francisco to boston,5
what flights leave from nashville to milwaukee,5
what flights leave san francisco after 8 pm and go to dallas fort worth,5
listing of all first class flights from washington to san francisco,5
an early flight on wednesday morning from baltimore to newark,5
show me all flights from atlanta to dallas round trip less than 1100 dollars,5
show me all nationair flights from toronto,5
what are my choices of flights leaving early afternoon from minneapolis to indianapolis,5
display all flights from boston to baltimore on july thirty first,5
display all flights from baltimore to dallas on july twenty ninth,5
show me round trip flights from denver to baltimore that offer first class service on united,5
newark to cleveland,5
between boston and denver i 'd like a flight that takes the least amount of stops to get to boston,5
list flights from san francisco to denver on friday,5
how many seats in a 100,7
i need a united airlines flight from denver to baltimore on saturday,5
give me flights from baltimore to denver on united that offer first class,5
show me the nonstop flights from dallas to houston,5
list all american airline flights which leave phoenix on wednesday and stop at milwaukee,5
what flights from toronto to philadelphia,5
i need to go to pittsburgh and denver,5
please list available flights for next saturday from philadelphia to dallas,5
show me all flights from san francisco to pittsburgh,5
can you show me the available flights from baltimore to dallas with economy fares,5
list all flights from boston to atlanta before 5 o'clock am on thursday,5
flight from boston to baltimore,5
i want to fly denver to pittsburgh,5
show me the cheapest flight arriving in baltimore on june fourteenth starting from dallas,5
show me the flights from dallas to boston,5
show me what flights are available from baltimore to dallas with economy fares,5
okay i 'd like to fly from denver to pittsburgh,5
could you please tell me the cheapest flight from boston to san francisco,5
show me the flights arriving at love field,5
what 's the first flight from dallas to houston,5
flying from pittsburgh to atlanta on september fourth what would be the cheapest flight,5
from toronto to atlanta in the afternoon,5
show me the flights leaving from love field,5
return from miami to new york on tower air on saturdays,5
i need a flight leaving pittsburgh next monday arriving in fort worth before 10 am,5
list all flights arriving at general mitchell international,5
what flights are available tomorrow from denver to philadelphia,5
is there a flight on american airlines going from boston to san francisco on june twenty eighth,5
are there any early flights from atlanta to washington on thursday mornings,5
what is the ap 57 restriction,6
i want to fly from milwaukee to orlando on either wednesday evening or thursday morning,5
what airlines have flights from baltimore to seattle,9
show me the flights,5
show me flights from denver to san francisco on wednesday,5
i 'd like to go from boston to san francisco with a stop in dallas,5
show all flights on lufthansa airlines out of boston,5
i want a flight from milwaukee to orlando one way leaving after 5 pm on wednesday,5
